domain_key|pattern_key|score_shape|rank_1_signal_key|rank_2_signal_key|rank_3_signal_key|rank_4_signal_key|headline|recognition_statement|recognition_expansion|status|lookup_key
flow-state|physical_rhythm_creative_movement_deep_focus_social_exchange|paired|physical_rhythm|creative_movement|deep_focus|social_exchange|Ideas that move with the work|You are likely to find flow when physical rhythm and idea movement work closely together.|This result may feel familiar if your best ideas often appear while you are moving, making, pacing, changing state, or working with your hands. Creative Movement keeps the rhythm from becoming only repetition. Deep Focus gives the best idea enough attention to become useful. Social Exchange helps test whether the result makes sense to someone else.|active|flow-state::physical_rhythm_creative_movement_deep_focus_social_exchange::paired
flow-state|physical_rhythm_creative_movement_deep_focus_social_exchange|graduated|physical_rhythm|creative_movement|deep_focus|social_exchange|Move, open ideas, then focus|You are likely to reach flow through a clear order: movement starts the process, ideas open the route, focus gives substance, and conversation tests the result.|This pattern may show up when the body helps the mind find a less obvious way in. Creative Movement adds options and variation once momentum has started. Deep Focus helps you choose what deserves more attention. Social Exchange is useful when the work needs an outside response.|active|flow-state::physical_rhythm_creative_movement_deep_focus_social_exchange::graduated
flow-state|physical_rhythm_creative_movement_deep_focus_social_exchange|balanced|physical_rhythm|creative_movement|deep_focus|social_exchange|Flow through pace, ideas, and focus|You may find flow through several close routes, with movement first but ideas and focus close enough to matter.|This result should not be read as one condition doing all the work. Some tasks may need movement or practical rhythm. Others may need a fresh angle or quiet attention. Social Exchange still matters when the work needs to be checked beyond your own process.|active|flow-state::physical_rhythm_creative_movement_deep_focus_social_exchange::balanced
flow-state|physical_rhythm_creative_movement_social_exchange_deep_focus|concentrated|physical_rhythm|creative_movement|social_exchange|deep_focus|Active ideas with live testing|You are most likely to find flow when movement and ideas create energy, then conversation helps test what is emerging.|This pattern often shows up when action, pace, and new angles help the work feel alive. Creative Movement gives the rhythm variety. Social Exchange can test the idea before it becomes too private. Deep Focus may need deliberate use when the work now needs quiet attention, finishing, or careful refinement.|active|flow-state::physical_rhythm_creative_movement_social_exchange_deep_focus::concentrated
flow-state|physical_rhythm_creative_movement_social_exchange_deep_focus|paired|physical_rhythm|creative_movement|social_exchange|deep_focus|Movement and ideas in close contact|You are likely to find flow when physical rhythm and Creative Movement stay close together.|This result may feel recognisable if action helps ideas appear and ideas keep action from becoming repetitive. You may need pace, making, movement, or a changed setting to unlock a better angle. Social Exchange can test the idea while it is still flexible. Deep Focus is useful range when the result needs more care or completion.|active|flow-state::physical_rhythm_creative_movement_social_exchange_deep_focus::paired
flow-state|physical_rhythm_creative_movement_social_exchange_deep_focus|graduated|physical_rhythm|creative_movement|social_exchange|deep_focus|Move, vary, test, then focus|You are likely to reach flow through a sequence where rhythm starts momentum, ideas add variation, conversation tests the route, and focus finishes the work.|This pattern may show up when practical activity and fresh angles help each other. Creative Movement keeps the work from becoming too mechanical. Social Exchange reveals what is clear or useful to someone else. Deep Focus may need to come in deliberately so the result has enough depth to hold.|active|flow-state::physical_rhythm_creative_movement_social_exchange_deep_focus::graduated
flow-state|physical_rhythm_creative_movement_social_exchange_deep_focus|balanced|physical_rhythm|creative_movement|social_exchange|deep_focus|Several active routes into flow|You may find flow through movement, ideas, conversation, or focus depending on what the work needs.|Physical Rhythm appears first, but Creative Movement and Social Exchange are close enough to matter. Some work may need pace and variation. Some may need a live response. Deep Focus is still a real route when the work needs attention, review, or completion.|active|flow-state::physical_rhythm_creative_movement_social_exchange_deep_focus::balanced
flow-state|physical_rhythm_social_exchange_deep_focus_creative_movement|concentrated|physical_rhythm|social_exchange|deep_focus|creative_movement|Movement that becomes shared clarity|You are most likely to find flow when movement or practical rhythm works with live exchange.|This pattern often shows up when talking while doing, moving, demonstrating, walking, sorting, or working alongside someone helps attention and meaning come into the open. Social Exchange gives the rhythm a response loop. Deep Focus adds substance when the work needs careful thought. Creative Movement may need deliberate room when the process becomes too practical or settled.|active|flow-state::physical_rhythm_social_exchange_deep_focus_creative_movement::concentrated
flow-state|physical_rhythm_social_exchange_deep_focus_creative_movement|paired|physical_rhythm|social_exchange|deep_focus|creative_movement|Flow through doing and talking|You are likely to find flow when physical rhythm and Social Exchange work closely together.|This result may feel familiar if shared activity, live feedback, or a moving conversation helps the work become clearer. You may think better while demonstrating, walking through a problem, or working practically with another person. Deep Focus gives the result substance after the exchange opens it. Creative Movement adds range when the work needs a new angle.|active|flow-state::physical_rhythm_social_exchange_deep_focus_creative_movement::paired
flow-state|physical_rhythm_social_exchange_deep_focus_creative_movement|graduated|physical_rhythm|social_exchange|deep_focus|creative_movement|Action, exchange, then depth|You are likely to reach flow through a clear order: movement starts momentum, conversation tests it, focus deepens it, and ideas add range.|This pattern may show up when doing and talking help each other. Social Exchange turns practical movement into shared clarity. Deep Focus helps you stay with the part that matters after the exchange. Creative Movement is useful when the work needs more possibility or a less obvious route.|active|flow-state::physical_rhythm_social_exchange_deep_focus_creative_movement::graduated
flow-state|physical_rhythm_social_exchange_deep_focus_creative_movement|balanced|physical_rhythm|social_exchange|deep_focus|creative_movement|Flexible flow through action and response|You may find flow through several close routes, with movement first but exchange, focus, and ideas all meaningful.|This balanced result should be read as practical and flexible. Some tasks may need movement. Some may need a useful conversation. Some may need quiet attention or a fresh angle. The pattern works best when you choose the condition that helps the work become clearer now.|active|flow-state::physical_rhythm_social_exchange_deep_focus_creative_movement::balanced
flow-state|physical_rhythm_social_exchange_creative_movement_deep_focus|concentrated|physical_rhythm|social_exchange|creative_movement|deep_focus|Shared momentum before focus|You are most likely to find flow when movement and exchange create momentum, then ideas add range.|This pattern often shows up when activity, pace, and live response help the work start. Social Exchange can make the process clearer by bringing another person into the thinking. Creative Movement adds new angles when the work needs variation. Deep Focus may need deliberate use when the result now needs careful finishing or refinement.|active|flow-state::physical_rhythm_social_exchange_creative_movement_deep_focus::concentrated
flow-state|physical_rhythm_social_exchange_creative_movement_deep_focus|paired|physical_rhythm|social_exchange|creative_movement|deep_focus|Movement with a useful response loop|You are likely to find flow when physical rhythm and live exchange sit close together.|This result may feel recognisable if the work becomes easier through walking, doing, demonstrating, practising, or working in response to another person. Creative Movement can add a better angle once momentum is there. Deep Focus is useful range when the work needs to be slowed down, checked, and completed with care.|active|flow-state::physical_rhythm_social_exchange_creative_movement_deep_focus::paired
flow-state|physical_rhythm_social_exchange_creative_movement_deep_focus|graduated|physical_rhythm|social_exchange|creative_movement|deep_focus|Move, respond, open ideas, then focus|You are likely to reach flow through a stepped pattern where rhythm starts the process, exchange tests it, ideas widen it, and focus finishes it.|This pattern may show up when momentum and response help the work find direction. Social Exchange shows what is clear or useful. Creative Movement brings in range when the route needs more possibility. Deep Focus may need to be added deliberately so the best direction gets enough attention to become finished work.|active|flow-state::physical_rhythm_social_exchange_creative_movement_deep_focus::graduated
flow-state|physical_rhythm_social_exchange_creative_movement_deep_focus|balanced|physical_rhythm|social_exchange|creative_movement|deep_focus|Several ways to keep momentum useful|You may find flow through movement, conversation, ideas, or focus depending on the task and setting.|Physical Rhythm appears first, but the other routes are close enough to matter. Some work may need shared pace. Some may need a new angle. Some may need quiet concentration before it is complete. This result is about choosing the condition that turns momentum into useful progress.|active|flow-state::physical_rhythm_social_exchange_creative_movement_deep_focus::balanced
flow-state|social_exchange_deep_focus_creative_movement_physical_rhythm|concentrated|social_exchange|deep_focus|creative_movement|physical_rhythm|Flow starts through live exchange|You are most likely to find flow when conversation, feedback, or shared thinking helps the work become clearer.|This pattern often shows up when interaction gives the work energy and direction. You may think better while explaining, teaching, facilitating, debating, presenting, coaching, solving a problem with someone, or responding to live feedback. Deep Focus then helps you stay with what matters after the exchange has opened something up. Creative Movement brings in new angles so the conversation becomes more than simple reaction. Physical Rhythm becomes useful when social or mental energy needs a reset.|active|flow-state::social_exchange_deep_focus_creative_movement_physical_rhythm::concentrated
flow-state|social_exchange_deep_focus_creative_movement_physical_rhythm|paired|social_exchange|deep_focus|creative_movement|physical_rhythm|Exchange that gains depth|You are likely to find flow when live exchange and focused thinking work closely together.|This result may feel familiar if a conversation, client discussion, teaching moment, or shared problem helps you see what matters. Deep Focus then gives the useful point enough time to become substantial. Creative Movement adds range when the exchange needs a fresh angle. Physical Rhythm can help when the process needs a reset rather than more response.|active|flow-state::social_exchange_deep_focus_creative_movement_physical_rhythm::paired
flow-state|social_exchange_deep_focus_creative_movement_physical_rhythm|graduated|social_exchange|deep_focus|creative_movement|physical_rhythm|Talk it through, then deepen it|You are likely to reach flow through a clear order: exchange opens the work, focus develops it, ideas widen it, and movement resets the process.|This pattern may show up when live response helps attention find the point. Deep Focus helps you stay with the insight after the exchange has done its work. Creative Movement can reframe the next step when the thinking becomes too narrow. Physical Rhythm is useful when the interaction has left your energy busy or overextended.|active|flow-state::social_exchange_deep_focus_creative_movement_physical_rhythm::graduated
flow-state|social_exchange_deep_focus_creative_movement_physical_rhythm|balanced|social_exchange|deep_focus|creative_movement|physical_rhythm|Several routes into shared clarity|You may find flow through exchange, focus, ideas, or movement depending on what the work needs.|Social Exchange appears first, but not by enough to make the result one-sided. Some work may need a useful conversation. Some may need quiet attention, a fresh angle, or a change of state. The useful question is which condition helps the work become clearer now.|active|flow-state::social_exchange_deep_focus_creative_movement_physical_rhythm::balanced
flow-state|social_exchange_deep_focus_physical_rhythm_creative_movement|concentrated|social_exchange|deep_focus|physical_rhythm|creative_movement|Shared thinking that needs substance|You are most likely to find flow when exchange opens the work, then focus and reset help it become clearer.|This pattern often shows up when conversation, feedback, facilitation, or shared problem-solving gives attention a useful point of contact. Deep Focus helps you develop the important part after the exchange. Physical Rhythm can reset your state when the process becomes too verbal or mentally busy. Creative Movement may need deliberate room when the work needs a less obvious angle.|active|flow-state::social_exchange_deep_focus_physical_rhythm_creative_movement::concentrated
flow-state|social_exchange_deep_focus_physical_rhythm_creative_movement|paired|social_exchange|deep_focus|physical_rhythm|creative_movement|Live exchange with a thinking base|You are likely to find flow when Social Exchange and Deep Focus sit close together.|This result may feel recognisable if discussion helps you find the point, but the useful part still needs private attention afterwards. You may teach, explain, debate, or test something aloud, then need time to refine it. Physical Rhythm helps reset when the exchange has used a lot of energy. Creative Movement is useful when the work needs more possibility or a different route.|active|flow-state::social_exchange_deep_focus_physical_rhythm_creative_movement::paired
flow-state|social_exchange_deep_focus_physical_rhythm_creative_movement|graduated|social_exchange|deep_focus|physical_rhythm|creative_movement|Exchange, focus, then reset|You are likely to reach flow through a sequence where live response opens the work, focus deepens it, movement resets it, and ideas add range.|This pattern may show up when you need another mind, group, client, or audience to help the work become real. Deep Focus helps you keep the important part after the exchange ends. Physical Rhythm can lower the noise and restore steadiness. Creative Movement may need to be added when the work becomes too settled or practical.|active|flow-state::social_exchange_deep_focus_physical_rhythm_creative_movement::graduated
flow-state|social_exchange_deep_focus_physical_rhythm_creative_movement|balanced|social_exchange|deep_focus|physical_rhythm|creative_movement|Flexible flow through response and depth|You may find flow through several close routes, with exchange first but focus, movement, and ideas all meaningful.|This balanced result should be read lightly. Some tasks may need a conversation. Others may need quiet attention, a physical reset, or a fresh angle. Social Exchange is the first place to look, but the pattern works best when you choose the condition that helps the work now.|active|flow-state::social_exchange_deep_focus_physical_rhythm_creative_movement::balanced
flow-state|social_exchange_creative_movement_deep_focus_physical_rhythm|concentrated|social_exchange|creative_movement|deep_focus|physical_rhythm|Ideas that grow through exchange|You are most likely to find flow when live interaction opens new angles and helps the work develop.|This pattern often shows up when conversation, teaching, feedback, or shared problem-solving makes ideas easier to find. Creative Movement gives the exchange range and originality. Deep Focus helps the strongest point become more substantial after the live work. Physical Rhythm may need deliberate use when the process becomes too mental, social, or crowded.|active|flow-state::social_exchange_creative_movement_deep_focus_physical_rhythm::concentrated
flow-state|social_exchange_creative_movement_deep_focus_physical_rhythm|paired|social_exchange|creative_movement|deep_focus|physical_rhythm|Shared ideas with a useful direction|You are likely to find flow when Social Exchange and Creative Movement work closely together.|This result may feel familiar if ideas become clearer through discussion, co-creation, facilitation, presenting, or live feedback. The exchange gives the idea response, and Creative Movement helps it become more than the first answer in the room. Deep Focus gives the best direction substance afterwards. Physical Rhythm can help when the process needs a reset.|active|flow-state::social_exchange_creative_movement_deep_focus_physical_rhythm::paired
flow-state|social_exchange_creative_movement_deep_focus_physical_rhythm|graduated|social_exchange|creative_movement|deep_focus|physical_rhythm|Exchange, ideas, then depth|You are likely to reach flow through a clear order: live exchange opens the work, ideas widen it, focus deepens it, and movement resets the process.|This pattern may show up when shared thinking helps new angles appear quickly. Creative Movement keeps the exchange from becoming only reaction or agreement. Deep Focus helps you stay with the strongest idea once it has emerged. Physical Rhythm is useful when the work needs a change of state or pace.|active|flow-state::social_exchange_creative_movement_deep_focus_physical_rhythm::graduated
flow-state|social_exchange_creative_movement_deep_focus_physical_rhythm|balanced|social_exchange|creative_movement|deep_focus|physical_rhythm|Several ways to make ideas clearer|You may find flow through exchange, ideas, focus, or movement depending on the work in front of you.|Social Exchange appears first, but Creative Movement and Deep Focus are close enough to matter. Some tasks may need live response. Some may need a fresh angle or quiet development. Physical Rhythm still matters when the work needs a reset before more thinking will help.|active|flow-state::social_exchange_creative_movement_deep_focus_physical_rhythm::balanced
flow-state|social_exchange_creative_movement_physical_rhythm_deep_focus|concentrated|social_exchange|creative_movement|physical_rhythm|deep_focus|Shared momentum before quiet depth|You are most likely to find flow when exchange and ideas create momentum, then movement keeps the work active.|This pattern often shows up when discussion, feedback, facilitation, or presenting helps ideas form in real time. Creative Movement gives the exchange range. Physical Rhythm helps reset or sustain energy when the process becomes busy. Deep Focus may need deliberate use when the work now needs careful finishing, review, or refinement.|active|flow-state::social_exchange_creative_movement_physical_rhythm_deep_focus::concentrated
flow-state|social_exchange_creative_movement_physical_rhythm_deep_focus|paired|social_exchange|creative_movement|physical_rhythm|deep_focus|Exchange and ideas in close contact|You are likely to find flow when live exchange and idea movement stay close together.|This result may feel recognisable if the work develops through conversation, co-creation, teaching, client response, or shared sense-making. Creative Movement keeps the exchange generative rather than only reactive. Physical Rhythm can reset the pace when energy becomes too busy. Deep Focus is useful range when the result needs substance and completion.|active|flow-state::social_exchange_creative_movement_physical_rhythm_deep_focus::paired
flow-state|social_exchange_creative_movement_physical_rhythm_deep_focus|graduated|social_exchange|creative_movement|physical_rhythm|deep_focus|Exchange, ideas, movement, then focus|You are likely to reach flow through a sequence where response starts the work, ideas widen it, movement resets it, and focus finishes it.|This pattern may show up when shared momentum helps the work become alive quickly. Creative Movement adds options and reframes. Physical Rhythm keeps the process from becoming only verbal or mental. Deep Focus may need to come in deliberately so the best direction gets enough care to hold together.|active|flow-state::social_exchange_creative_movement_physical_rhythm_deep_focus::graduated
flow-state|social_exchange_creative_movement_physical_rhythm_deep_focus|balanced|social_exchange|creative_movement|physical_rhythm|deep_focus|Flexible flow through response and ideas|You may find flow through conversation, ideas, movement, or focus depending on the task and setting.|Social Exchange appears first, but the other routes are close enough to matter. Some work may need response and new angles. Some may need a physical reset. Some may need quiet attention before it is complete. This result is about choosing the condition that turns shared energy into useful progress.|active|flow-state::social_exchange_creative_movement_physical_rhythm_deep_focus::balanced
flow-state|social_exchange_physical_rhythm_deep_focus_creative_movement|concentrated|social_exchange|physical_rhythm|deep_focus|creative_movement|Exchange with movement behind it|You are most likely to find flow when live interaction works with movement, pace, or practical activity.|This pattern often shows up when talking while doing, walking through an issue, demonstrating, facilitating, or working alongside someone helps attention and meaning appear. Physical Rhythm keeps the exchange grounded in action. Deep Focus gives the useful part substance afterwards. Creative Movement may need deliberate room when the work needs more range or a less obvious angle.|active|flow-state::social_exchange_physical_rhythm_deep_focus_creative_movement::concentrated
flow-state|social_exchange_physical_rhythm_deep_focus_creative_movement|paired|social_exchange|physical_rhythm|deep_focus|creative_movement|Shared clarity through action|You are likely to find flow when Social Exchange and Physical Rhythm work closely together.|This result may feel familiar if conversation becomes clearer when it is linked to movement, demonstration, practical work, or a shared pace. Physical Rhythm helps the exchange stay active and grounded. Deep Focus gives the important point enough time afterwards. Creative Movement is useful when the work needs a fresh angle or wider possibility.|active|flow-state::social_exchange_physical_rhythm_deep_focus_creative_movement::paired
flow-state|social_exchange_physical_rhythm_deep_focus_creative_movement|graduated|social_exchange|physical_rhythm|deep_focus|creative_movement|Exchange, movement, then depth|You are likely to reach flow through a clear order: live exchange opens the work, movement grounds it, focus deepens it, and ideas add range.|This pattern may show up when shared activity or practical discussion helps the work become clearer. Physical Rhythm gives the exchange a pace and a reset route. Deep Focus helps you stay with the important part after the interaction. Creative Movement is useful when the result needs more originality or a different route.|active|flow-state::social_exchange_physical_rhythm_deep_focus_creative_movement::graduated
flow-state|social_exchange_physical_rhythm_deep_focus_creative_movement|balanced|social_exchange|physical_rhythm|deep_focus|creative_movement|Several routes through shared work|You may find flow through exchange, movement, focus, or ideas depending on what the task needs.|Social Exchange appears first, but Physical Rhythm and Deep Focus are close enough to matter. Some work may need a moving conversation or practical rhythm. Some may need quiet thought or a fresh angle. The pattern works best when you choose the condition that makes the work clearer now.|active|flow-state::social_exchange_physical_rhythm_deep_focus_creative_movement::balanced
flow-state|social_exchange_physical_rhythm_creative_movement_deep_focus|concentrated|social_exchange|physical_rhythm|creative_movement|deep_focus|Shared momentum with room to move|You are most likely to find flow when exchange and physical rhythm create momentum, then ideas add range.|This pattern often shows up when live response and practical movement help the work get started. You may think better while facilitating, demonstrating, walking, doing, or solving something with another person. Physical Rhythm keeps the exchange active. Creative Movement adds new angles. Deep Focus may need deliberate use when the work now needs careful finishing or refinement.|active|flow-state::social_exchange_physical_rhythm_creative_movement_deep_focus::concentrated
flow-state|social_exchange_physical_rhythm_creative_movement_deep_focus|paired|social_exchange|physical_rhythm|creative_movement|deep_focus|Exchange with a moving rhythm|You are likely to find flow when live exchange and physical rhythm sit close together.|This result may feel recognisable if shared pace, practical activity, or movement helps a conversation become more useful. Physical Rhythm gives Social Exchange a way to stay grounded and responsive. Creative Movement can widen the route when the work needs ideas. Deep Focus is useful range when the result needs more care, detail, or completion.|active|flow-state::social_exchange_physical_rhythm_creative_movement_deep_focus::paired
flow-state|social_exchange_physical_rhythm_creative_movement_deep_focus|graduated|social_exchange|physical_rhythm|creative_movement|deep_focus|Respond, move, open ideas, then focus|You are likely to reach flow through a stepped pattern where exchange starts the work, rhythm sustains it, ideas widen it, and focus finishes it.|This pattern may show up when contact with others and practical momentum help the work find direction. Physical Rhythm keeps the process moving without becoming only talk. Creative Movement adds range when the route needs more possibility. Deep Focus may need to be added deliberately so the useful direction becomes finished work.|active|flow-state::social_exchange_physical_rhythm_creative_movement_deep_focus::graduated
flow-state|social_exchange_physical_rhythm_creative_movement_deep_focus|balanced|social_exchange|physical_rhythm|creative_movement|deep_focus|Flexible flow through contact and pace|You may find flow through exchange, movement, ideas, or focus depending on the work in front of you.|Social Exchange appears first, but the ranking should be treated lightly. Some tasks may need another person. Some may need movement or a fresh angle. Some may need quiet concentration before they are complete. The useful move is to choose the condition that turns live momentum into clear progress.|active|flow-state::social_exchange_physical_rhythm_creative_movement_deep_focus::balanced
