domain_key|pattern_key|score_shape|rank_1_signal_key|rank_2_signal_key|rank_3_signal_key|rank_4_signal_key|mechanics_title|core_mechanism|why_it_shows_up|what_it_protects|status|lookup_key
leadership_approach|process_people_vision_results|balanced|process|people|vision|results|How flexible Process-led leadership responds under pressure|This leadership pattern can enter through several routes. Process gives the first route, while People, Vision, and Results help the response fit the situation.|This leadership pattern shows up when pressure contains several leadership demands at once. Process gives the first route, then People, Vision, and Results test what the situation needs next.|This leadership pattern protects the work from over-relying on one leadership route. It narrows when switching routes creates confusion, so name the current priority before moving from Process toward People, Vision, and Results.|active|leadership_approach::process_people_vision_results::balanced
leadership_approach|vision_results_process_people|concentrated|vision|results|process|people|How Vision-first leadership responds under pressure|This leadership pattern starts with Vision: setting longer-range direction and giving the work future context. Results and Process add range, while People keeps the response from narrowing too quickly.|This leadership pattern shows up when pressure makes direction and future context feel like the clearest way to begin. The next signals test whether the response also needs clearer outcomes, decisions, and next steps, stronger structure, coordination, and repeatable standards, or deeper trust, communication, and shared confidence.|This leadership pattern protects the work from short-term thinking, fragmented effort, and work that lacks direction. It narrows when future framing stays too far from decisions, structure, or people, so strengthen Results, Process, and People before the response closes around Vision alone.|active|leadership_approach::vision_results_process_people::concentrated
leadership_approach|vision_results_process_people|paired|vision|results|process|people|How Vision-and-Results leadership responds under pressure|This leadership pattern organises the response through Vision and Results together: combining longer-range direction and future context with clear outcomes and next steps. Process and People keep the pair from becoming too narrow.|This leadership pattern shows up when pressure makes both longer-range direction and future context and clear outcomes and next steps feel necessary to stabilise the work. The later signals test whether the response also needs stronger structure, coordination, and repeatable standards or deeper trust, communication, and shared confidence.|This leadership pattern protects the work from short-term thinking, fragmented effort, and work that lacks direction while adding clear outcomes and next steps. It narrows when the pair runs ahead of Process and People, so strengthen them before the response closes around the top two routes.|active|leadership_approach::vision_results_process_people::paired
leadership_approach|vision_results_process_people|graduated|vision|results|process|people|How a Vision-led leadership sequence responds under pressure|This leadership pattern follows a clear sequence: Vision starts the response, Results strengthens it, then Process and People add range as the work broadens.|This leadership pattern shows up when pressure rewards a clear order of attention, starting with direction and future context. Each later signal tests whether the response also needs clearer outcomes, decisions, and next steps, stronger structure, coordination, and repeatable standards, or deeper trust, communication, and shared confidence.|This leadership pattern protects the work by giving leadership attention a sequence from longer-range direction and future context toward trust, communication, and shared confidence. It narrows when Process or People arrive too late, so bring them in before the first routes settle the response too early.|active|leadership_approach::vision_results_process_people::graduated
leadership_approach|vision_results_process_people|balanced|vision|results|process|people|How flexible Vision-led leadership responds under pressure|This leadership pattern can enter through several routes. Vision gives the first route, while Results, Process, and People help the response fit the situation.|This leadership pattern shows up when pressure contains several leadership demands at once. Vision gives the first route, then Results, Process, and People test what the situation needs next.|This leadership pattern protects the work from over-relying on one leadership route. It narrows when switching routes creates confusion, so name the current priority before moving from Vision toward Results, Process, and People.|active|leadership_approach::vision_results_process_people::balanced
leadership_approach|vision_results_people_process|concentrated|vision|results|people|process|How Vision-first leadership responds under pressure|This leadership pattern starts with Vision: setting longer-range direction and giving the work future context. Results and People add range, while Process keeps the response from narrowing too quickly.|This leadership pattern shows up when pressure makes direction and future context feel like the clearest way to begin. The next signals test whether the response also needs clearer outcomes, decisions, and next steps, deeper trust, communication, and shared confidence, or stronger structure, coordination, and repeatable standards.|This leadership pattern protects the work from short-term thinking, fragmented effort, and work that lacks direction. It narrows when future framing stays too far from decisions, structure, or people, so strengthen Results, People, and Process before the response closes around Vision alone.|active|leadership_approach::vision_results_people_process::concentrated
leadership_approach|vision_results_people_process|paired|vision|results|people|process|How Vision-and-Results leadership responds under pressure|This leadership pattern organises the response through Vision and Results together: combining longer-range direction and future context with clear outcomes and next steps. People and Process keep the pair from becoming too narrow.|This leadership pattern shows up when pressure makes both longer-range direction and future context and clear outcomes and next steps feel necessary to stabilise the work. The later signals test whether the response also needs deeper trust, communication, and shared confidence or stronger structure, coordination, and repeatable standards.|This leadership pattern protects the work from short-term thinking, fragmented effort, and work that lacks direction while adding clear outcomes and next steps. It narrows when the pair runs ahead of People and Process, so strengthen them before the response closes around the top two routes.|active|leadership_approach::vision_results_people_process::paired
leadership_approach|vision_results_people_process|graduated|vision|results|people|process|How a Vision-led leadership sequence responds under pressure|This leadership pattern follows a clear sequence: Vision starts the response, Results strengthens it, then People and Process add range as the work broadens.|This leadership pattern shows up when pressure rewards a clear order of attention, starting with direction and future context. Each later signal tests whether the response also needs clearer outcomes, decisions, and next steps, deeper trust, communication, and shared confidence, or stronger structure, coordination, and repeatable standards.|This leadership pattern protects the work by giving leadership attention a sequence from longer-range direction and future context toward structure, sequence, and repeatable standards. It narrows when People or Process arrive too late, so bring them in before the first routes settle the response too early.|active|leadership_approach::vision_results_people_process::graduated
leadership_approach|vision_results_people_process|balanced|vision|results|people|process|How flexible Vision-led leadership responds under pressure|This leadership pattern can enter through several routes. Vision gives the first route, while Results, People, and Process help the response fit the situation.|This leadership pattern shows up when pressure contains several leadership demands at once. Vision gives the first route, then Results, People, and Process test what the situation needs next.|This leadership pattern protects the work from over-relying on one leadership route. It narrows when switching routes creates confusion, so name the current priority before moving from Vision toward Results, People, and Process.|active|leadership_approach::vision_results_people_process::balanced
leadership_approach|vision_process_results_people|concentrated|vision|process|results|people|How Vision-first leadership responds under pressure|This leadership pattern starts with Vision: setting longer-range direction and giving the work future context. Process and Results add range, while People keeps the response from narrowing too quickly.|This leadership pattern shows up when pressure makes direction and future context feel like the clearest way to begin. The next signals test whether the response also needs stronger structure, coordination, and repeatable standards, clearer outcomes, decisions, and next steps, or deeper trust, communication, and shared confidence.|This leadership pattern protects the work from short-term thinking, fragmented effort, and work that lacks direction. It narrows when future framing stays too far from decisions, structure, or people, so strengthen Process, Results, and People before the response closes around Vision alone.|active|leadership_approach::vision_process_results_people::concentrated
leadership_approach|vision_process_results_people|paired|vision|process|results|people|How Vision-and-Process leadership responds under pressure|This leadership pattern organises the response through Vision and Process together: combining longer-range direction and future context with structure, sequence, and repeatable standards. Results and People keep the pair from becoming too narrow.|This leadership pattern shows up when pressure makes both longer-range direction and future context and structure, sequence, and repeatable standards feel necessary to stabilise the work. The later signals test whether the response also needs clearer outcomes, decisions, and next steps or deeper trust, communication, and shared confidence.|This leadership pattern protects the work from short-term thinking, fragmented effort, and work that lacks direction while adding structure, sequence, and repeatable standards. It narrows when the pair runs ahead of Results and People, so strengthen them before the response closes around the top two routes.|active|leadership_approach::vision_process_results_people::paired
leadership_approach|vision_process_results_people|graduated|vision|process|results|people|How a Vision-led leadership sequence responds under pressure|This leadership pattern follows a clear sequence: Vision starts the response, Process strengthens it, then Results and People add range as the work broadens.|This leadership pattern shows up when pressure rewards a clear order of attention, starting with direction and future context. Each later signal tests whether the response also needs stronger structure, coordination, and repeatable standards, clearer outcomes, decisions, and next steps, or deeper trust, communication, and shared confidence.|This leadership pattern protects the work by giving leadership attention a sequence from longer-range direction and future context toward trust, communication, and shared confidence. It narrows when Results or People arrive too late, so bring them in before the first routes settle the response too early.|active|leadership_approach::vision_process_results_people::graduated
leadership_approach|vision_process_results_people|balanced|vision|process|results|people|How flexible Vision-led leadership responds under pressure|This leadership pattern can enter through several routes. Vision gives the first route, while Process, Results, and People help the response fit the situation.|This leadership pattern shows up when pressure contains several leadership demands at once. Vision gives the first route, then Process, Results, and People test what the situation needs next.|This leadership pattern protects the work from over-relying on one leadership route. It narrows when switching routes creates confusion, so name the current priority before moving from Vision toward Process, Results, and People.|active|leadership_approach::vision_process_results_people::balanced
leadership_approach|vision_process_people_results|concentrated|vision|process|people|results|How Vision-first leadership responds under pressure|This leadership pattern starts with Vision: setting longer-range direction and giving the work future context. Process and People add range, while Results keeps the response from narrowing too quickly.|This leadership pattern shows up when pressure makes direction and future context feel like the clearest way to begin. The next signals test whether the response also needs stronger structure, coordination, and repeatable standards, deeper trust, communication, and shared confidence, or clearer outcomes, decisions, and next steps.|This leadership pattern protects the work from short-term thinking, fragmented effort, and work that lacks direction. It narrows when future framing stays too far from decisions, structure, or people, so strengthen Process, People, and Results before the response closes around Vision alone.|active|leadership_approach::vision_process_people_results::concentrated
leadership_approach|vision_process_people_results|paired|vision|process|people|results|How Vision-and-Process leadership responds under pressure|This leadership pattern organises the response through Vision and Process together: combining longer-range direction and future context with structure, sequence, and repeatable standards. People and Results keep the pair from becoming too narrow.|This leadership pattern shows up when pressure makes both longer-range direction and future context and structure, sequence, and repeatable standards feel necessary to stabilise the work. The later signals test whether the response also needs deeper trust, communication, and shared confidence or clearer outcomes, decisions, and next steps.|This leadership pattern protects the work from short-term thinking, fragmented effort, and work that lacks direction while adding structure, sequence, and repeatable standards. It narrows when the pair runs ahead of People and Results, so strengthen them before the response closes around the top two routes.|active|leadership_approach::vision_process_people_results::paired
leadership_approach|vision_process_people_results|graduated|vision|process|people|results|How a Vision-led leadership sequence responds under pressure|This leadership pattern follows a clear sequence: Vision starts the response, Process strengthens it, then People and Results add range as the work broadens.|This leadership pattern shows up when pressure rewards a clear order of attention, starting with direction and future context. Each later signal tests whether the response also needs stronger structure, coordination, and repeatable standards, deeper trust, communication, and shared confidence, or clearer outcomes, decisions, and next steps.|This leadership pattern protects the work by giving leadership attention a sequence from longer-range direction and future context toward clear outcomes and next steps. It narrows when People or Results arrive too late, so bring them in before the first routes settle the response too early.|active|leadership_approach::vision_process_people_results::graduated
leadership_approach|vision_process_people_results|balanced|vision|process|people|results|How flexible Vision-led leadership responds under pressure|This leadership pattern can enter through several routes. Vision gives the first route, while Process, People, and Results help the response fit the situation.|This leadership pattern shows up when pressure contains several leadership demands at once. Vision gives the first route, then Process, People, and Results test what the situation needs next.|This leadership pattern protects the work from over-relying on one leadership route. It narrows when switching routes creates confusion, so name the current priority before moving from Vision toward Process, People, and Results.|active|leadership_approach::vision_process_people_results::balanced
leadership_approach|vision_people_results_process|concentrated|vision|people|results|process|How Vision-first leadership responds under pressure|This leadership pattern starts with Vision: setting longer-range direction and giving the work future context. People and Results add range, while Process keeps the response from narrowing too quickly.|This leadership pattern shows up when pressure makes direction and future context feel like the clearest way to begin. The next signals test whether the response also needs deeper trust, communication, and shared confidence, clearer outcomes, decisions, and next steps, or stronger structure, coordination, and repeatable standards.|This leadership pattern protects the work from short-term thinking, fragmented effort, and work that lacks direction. It narrows when future framing stays too far from decisions, structure, or people, so strengthen People, Results, and Process before the response closes around Vision alone.|active|leadership_approach::vision_people_results_process::concentrated
leadership_approach|vision_people_results_process|paired|vision|people|results|process|How Vision-and-People leadership responds under pressure|This leadership pattern organises the response through Vision and People together: combining longer-range direction and future context with trust, communication, and shared confidence. Results and Process keep the pair from becoming too narrow.|This leadership pattern shows up when pressure makes both longer-range direction and future context and trust, communication, and shared confidence feel necessary to stabilise the work. The later signals test whether the response also needs clearer outcomes, decisions, and next steps or stronger structure, coordination, and repeatable standards.|This leadership pattern protects the work from short-term thinking, fragmented effort, and work that lacks direction while adding trust, communication, and shared confidence. It narrows when the pair runs ahead of Results and Process, so strengthen them before the response closes around the top two routes.|active|leadership_approach::vision_people_results_process::paired
leadership_approach|vision_people_results_process|graduated|vision|people|results|process|How a Vision-led leadership sequence responds under pressure|This leadership pattern follows a clear sequence: Vision starts the response, People strengthens it, then Results and Process add range as the work broadens.|This leadership pattern shows up when pressure rewards a clear order of attention, starting with direction and future context. Each later signal tests whether the response also needs deeper trust, communication, and shared confidence, clearer outcomes, decisions, and next steps, or stronger structure, coordination, and repeatable standards.|This leadership pattern protects the work by giving leadership attention a sequence from longer-range direction and future context toward structure, sequence, and repeatable standards. It narrows when Results or Process arrive too late, so bring them in before the first routes settle the response too early.|active|leadership_approach::vision_people_results_process::graduated
leadership_approach|vision_people_results_process|balanced|vision|people|results|process|How flexible Vision-led leadership responds under pressure|This leadership pattern can enter through several routes. Vision gives the first route, while People, Results, and Process help the response fit the situation.|This leadership pattern shows up when pressure contains several leadership demands at once. Vision gives the first route, then People, Results, and Process test what the situation needs next.|This leadership pattern protects the work from over-relying on one leadership route. It narrows when switching routes creates confusion, so name the current priority before moving from Vision toward People, Results, and Process.|active|leadership_approach::vision_people_results_process::balanced
leadership_approach|vision_people_process_results|concentrated|vision|people|process|results|How Vision-first leadership responds under pressure|This leadership pattern starts with Vision: setting longer-range direction and giving the work future context. People and Process add range, while Results keeps the response from narrowing too quickly.|This leadership pattern shows up when pressure makes direction and future context feel like the clearest way to begin. The next signals test whether the response also needs deeper trust, communication, and shared confidence, stronger structure, coordination, and repeatable standards, or clearer outcomes, decisions, and next steps.|This leadership pattern protects the work from short-term thinking, fragmented effort, and work that lacks direction. It narrows when future framing stays too far from decisions, structure, or people, so strengthen People, Process, and Results before the response closes around Vision alone.|active|leadership_approach::vision_people_process_results::concentrated
leadership_approach|vision_people_process_results|paired|vision|people|process|results|How Vision-and-People leadership responds under pressure|This leadership pattern organises the response through Vision and People together: combining longer-range direction and future context with trust, communication, and shared confidence. Process and Results keep the pair from becoming too narrow.|This leadership pattern shows up when pressure makes both longer-range direction and future context and trust, communication, and shared confidence feel necessary to stabilise the work. The later signals test whether the response also needs stronger structure, coordination, and repeatable standards or clearer outcomes, decisions, and next steps.|This leadership pattern protects the work from short-term thinking, fragmented effort, and work that lacks direction while adding trust, communication, and shared confidence. It narrows when the pair runs ahead of Process and Results, so strengthen them before the response closes around the top two routes.|active|leadership_approach::vision_people_process_results::paired
leadership_approach|vision_people_process_results|graduated|vision|people|process|results|How a Vision-led leadership sequence responds under pressure|This leadership pattern follows a clear sequence: Vision starts the response, People strengthens it, then Process and Results add range as the work broadens.|This leadership pattern shows up when pressure rewards a clear order of attention, starting with direction and future context. Each later signal tests whether the response also needs deeper trust, communication, and shared confidence, stronger structure, coordination, and repeatable standards, or clearer outcomes, decisions, and next steps.|This leadership pattern protects the work by giving leadership attention a sequence from longer-range direction and future context toward clear outcomes and next steps. It narrows when Process or Results arrive too late, so bring them in before the first routes settle the response too early.|active|leadership_approach::vision_people_process_results::graduated
leadership_approach|vision_people_process_results|balanced|vision|people|process|results|How flexible Vision-led leadership responds under pressure|This leadership pattern can enter through several routes. Vision gives the first route, while People, Process, and Results help the response fit the situation.|This leadership pattern shows up when pressure contains several leadership demands at once. Vision gives the first route, then People, Process, and Results test what the situation needs next.|This leadership pattern protects the work from over-relying on one leadership route. It narrows when switching routes creates confusion, so name the current priority before moving from Vision toward People, Process, and Results.|active|leadership_approach::vision_people_process_results::balanced
leadership_approach|people_results_process_vision|concentrated|people|results|process|vision|How People-first leadership responds under pressure|This leadership pattern starts with People: building trust, communication, and shared confidence around the work. Results and Process add range, while Vision keeps the response from narrowing too quickly.|This leadership pattern shows up when pressure makes trust and shared understanding feel like the clearest way to begin. The next signals test whether the response also needs clearer outcomes, decisions, and next steps, stronger structure, coordination, and repeatable standards, or longer-range direction, future context, and wider meaning.|This leadership pattern protects the work from low trust, poor communication, quiet resistance, and weak shared understanding. It narrows when connection softens the decision, method, or direction the work needs, so strengthen Results, Process, and Vision before the response closes around People alone.|active|leadership_approach::people_results_process_vision::concentrated
leadership_approach|people_results_process_vision|paired|people|results|process|vision|How People-and-Results leadership responds under pressure|This leadership pattern organises the response through People and Results together: combining trust, communication, and shared confidence with clear outcomes and next steps. Process and Vision keep the pair from becoming too narrow.|This leadership pattern shows up when pressure makes both trust, communication, and shared confidence and clear outcomes and next steps feel necessary to stabilise the work. The later signals test whether the response also needs stronger structure, coordination, and repeatable standards or longer-range direction, future context, and wider meaning.|This leadership pattern protects the work from low trust, poor communication, quiet resistance, and weak shared understanding while adding clear outcomes and next steps. It narrows when the pair runs ahead of Process and Vision, so strengthen them before the response closes around the top two routes.|active|leadership_approach::people_results_process_vision::paired
leadership_approach|people_results_process_vision|graduated|people|results|process|vision|How a People-led leadership sequence responds under pressure|This leadership pattern follows a clear sequence: People starts the response, Results strengthens it, then Process and Vision add range as the work broadens.|This leadership pattern shows up when pressure rewards a clear order of attention, starting with trust and shared understanding. Each later signal tests whether the response also needs clearer outcomes, decisions, and next steps, stronger structure, coordination, and repeatable standards, or longer-range direction, future context, and wider meaning.|This leadership pattern protects the work by giving leadership attention a sequence from trust, communication, and shared confidence toward longer-range direction and future context. It narrows when Process or Vision arrive too late, so bring them in before the first routes settle the response too early.|active|leadership_approach::people_results_process_vision::graduated
leadership_approach|people_results_process_vision|balanced|people|results|process|vision|How flexible People-led leadership responds under pressure|This leadership pattern can enter through several routes. People gives the first route, while Results, Process, and Vision help the response fit the situation.|This leadership pattern shows up when pressure contains several leadership demands at once. People gives the first route, then Results, Process, and Vision test what the situation needs next.|This leadership pattern protects the work from over-relying on one leadership route. It narrows when switching routes creates confusion, so name the current priority before moving from People toward Results, Process, and Vision.|active|leadership_approach::people_results_process_vision::balanced
leadership_approach|people_results_vision_process|concentrated|people|results|vision|process|How People-first leadership responds under pressure|This leadership pattern starts with People: building trust, communication, and shared confidence around the work. Results and Vision add range, while Process keeps the response from narrowing too quickly.|This leadership pattern shows up when pressure makes trust and shared understanding feel like the clearest way to begin. The next signals test whether the response also needs clearer outcomes, decisions, and next steps, longer-range direction, future context, and wider meaning, or stronger structure, coordination, and repeatable standards.|This leadership pattern protects the work from low trust, poor communication, quiet resistance, and weak shared understanding. It narrows when connection softens the decision, method, or direction the work needs, so strengthen Results, Vision, and Process before the response closes around People alone.|active|leadership_approach::people_results_vision_process::concentrated
leadership_approach|people_results_vision_process|paired|people|results|vision|process|How People-and-Results leadership responds under pressure|This leadership pattern organises the response through People and Results together: combining trust, communication, and shared confidence with clear outcomes and next steps. Vision and Process keep the pair from becoming too narrow.|This leadership pattern shows up when pressure makes both trust, communication, and shared confidence and clear outcomes and next steps feel necessary to stabilise the work. The later signals test whether the response also needs longer-range direction, future context, and wider meaning or stronger structure, coordination, and repeatable standards.|This leadership pattern protects the work from low trust, poor communication, quiet resistance, and weak shared understanding while adding clear outcomes and next steps. It narrows when the pair runs ahead of Vision and Process, so strengthen them before the response closes around the top two routes.|active|leadership_approach::people_results_vision_process::paired
leadership_approach|people_results_vision_process|graduated|people|results|vision|process|How a People-led leadership sequence responds under pressure|This leadership pattern follows a clear sequence: People starts the response, Results strengthens it, then Vision and Process add range as the work broadens.|This leadership pattern shows up when pressure rewards a clear order of attention, starting with trust and shared understanding. Each later signal tests whether the response also needs clearer outcomes, decisions, and next steps, longer-range direction, future context, and wider meaning, or stronger structure, coordination, and repeatable standards.|This leadership pattern protects the work by giving leadership attention a sequence from trust, communication, and shared confidence toward structure, sequence, and repeatable standards. It narrows when Vision or Process arrive too late, so bring them in before the first routes settle the response too early.|active|leadership_approach::people_results_vision_process::graduated
leadership_approach|people_results_vision_process|balanced|people|results|vision|process|How flexible People-led leadership responds under pressure|This leadership pattern can enter through several routes. People gives the first route, while Results, Vision, and Process help the response fit the situation.|This leadership pattern shows up when pressure contains several leadership demands at once. People gives the first route, then Results, Vision, and Process test what the situation needs next.|This leadership pattern protects the work from over-relying on one leadership route. It narrows when switching routes creates confusion, so name the current priority before moving from People toward Results, Vision, and Process.|active|leadership_approach::people_results_vision_process::balanced
leadership_approach|people_process_results_vision|concentrated|people|process|results|vision|How People-first leadership responds under pressure|This leadership pattern starts with People: building trust, communication, and shared confidence around the work. Process and Results add range, while Vision keeps the response from narrowing too quickly.|This leadership pattern shows up when pressure makes trust and shared understanding feel like the clearest way to begin. The next signals test whether the response also needs stronger structure, coordination, and repeatable standards, clearer outcomes, decisions, and next steps, or longer-range direction, future context, and wider meaning.|This leadership pattern protects the work from low trust, poor communication, quiet resistance, and weak shared understanding. It narrows when connection softens the decision, method, or direction the work needs, so strengthen Process, Results, and Vision before the response closes around People alone.|active|leadership_approach::people_process_results_vision::concentrated
leadership_approach|people_process_results_vision|paired|people|process|results|vision|How People-and-Process leadership responds under pressure|This leadership pattern organises the response through People and Process together: combining trust, communication, and shared confidence with structure, sequence, and repeatable standards. Results and Vision keep the pair from becoming too narrow.|This leadership pattern shows up when pressure makes both trust, communication, and shared confidence and structure, sequence, and repeatable standards feel necessary to stabilise the work. The later signals test whether the response also needs clearer outcomes, decisions, and next steps or longer-range direction, future context, and wider meaning.|This leadership pattern protects the work from low trust, poor communication, quiet resistance, and weak shared understanding while adding structure, sequence, and repeatable standards. It narrows when the pair runs ahead of Results and Vision, so strengthen them before the response closes around the top two routes.|active|leadership_approach::people_process_results_vision::paired
leadership_approach|people_process_results_vision|graduated|people|process|results|vision|How a People-led leadership sequence responds under pressure|This leadership pattern follows a clear sequence: People starts the response, Process strengthens it, then Results and Vision add range as the work broadens.|This leadership pattern shows up when pressure rewards a clear order of attention, starting with trust and shared understanding. Each later signal tests whether the response also needs stronger structure, coordination, and repeatable standards, clearer outcomes, decisions, and next steps, or longer-range direction, future context, and wider meaning.|This leadership pattern protects the work by giving leadership attention a sequence from trust, communication, and shared confidence toward longer-range direction and future context. It narrows when Results or Vision arrive too late, so bring them in before the first routes settle the response too early.|active|leadership_approach::people_process_results_vision::graduated
leadership_approach|people_process_results_vision|balanced|people|process|results|vision|How flexible People-led leadership responds under pressure|This leadership pattern can enter through several routes. People gives the first route, while Process, Results, and Vision help the response fit the situation.|This leadership pattern shows up when pressure contains several leadership demands at once. People gives the first route, then Process, Results, and Vision test what the situation needs next.|This leadership pattern protects the work from over-relying on one leadership route. It narrows when switching routes creates confusion, so name the current priority before moving from People toward Process, Results, and Vision.|active|leadership_approach::people_process_results_vision::balanced
leadership_approach|people_process_vision_results|concentrated|people|process|vision|results|How People-first leadership responds under pressure|This leadership pattern starts with People: building trust, communication, and shared confidence around the work. Process and Vision add range, while Results keeps the response from narrowing too quickly.|This leadership pattern shows up when pressure makes trust and shared understanding feel like the clearest way to begin. The next signals test whether the response also needs stronger structure, coordination, and repeatable standards, longer-range direction, future context, and wider meaning, or clearer outcomes, decisions, and next steps.|This leadership pattern protects the work from low trust, poor communication, quiet resistance, and weak shared understanding. It narrows when connection softens the decision, method, or direction the work needs, so strengthen Process, Vision, and Results before the response closes around People alone.|active|leadership_approach::people_process_vision_results::concentrated
leadership_approach|people_process_vision_results|paired|people|process|vision|results|How People-and-Process leadership responds under pressure|This leadership pattern organises the response through People and Process together: combining trust, communication, and shared confidence with structure, sequence, and repeatable standards. Vision and Results keep the pair from becoming too narrow.|This leadership pattern shows up when pressure makes both trust, communication, and shared confidence and structure, sequence, and repeatable standards feel necessary to stabilise the work. The later signals test whether the response also needs longer-range direction, future context, and wider meaning or clearer outcomes, decisions, and next steps.|This leadership pattern protects the work from low trust, poor communication, quiet resistance, and weak shared understanding while adding structure, sequence, and repeatable standards. It narrows when the pair runs ahead of Vision and Results, so strengthen them before the response closes around the top two routes.|active|leadership_approach::people_process_vision_results::paired
leadership_approach|people_process_vision_results|graduated|people|process|vision|results|How a People-led leadership sequence responds under pressure|This leadership pattern follows a clear sequence: People starts the response, Process strengthens it, then Vision and Results add range as the work broadens.|This leadership pattern shows up when pressure rewards a clear order of attention, starting with trust and shared understanding. Each later signal tests whether the response also needs stronger structure, coordination, and repeatable standards, longer-range direction, future context, and wider meaning, or clearer outcomes, decisions, and next steps.|This leadership pattern protects the work by giving leadership attention a sequence from trust, communication, and shared confidence toward clear outcomes and next steps. It narrows when Vision or Results arrive too late, so bring them in before the first routes settle the response too early.|active|leadership_approach::people_process_vision_results::graduated
leadership_approach|people_process_vision_results|balanced|people|process|vision|results|How flexible People-led leadership responds under pressure|This leadership pattern can enter through several routes. People gives the first route, while Process, Vision, and Results help the response fit the situation.|This leadership pattern shows up when pressure contains several leadership demands at once. People gives the first route, then Process, Vision, and Results test what the situation needs next.|This leadership pattern protects the work from over-relying on one leadership route. It narrows when switching routes creates confusion, so name the current priority before moving from People toward Process, Vision, and Results.|active|leadership_approach::people_process_vision_results::balanced
leadership_approach|people_vision_results_process|concentrated|people|vision|results|process|How People-first leadership responds under pressure|This leadership pattern starts with People: building trust, communication, and shared confidence around the work. Vision and Results add range, while Process keeps the response from narrowing too quickly.|This leadership pattern shows up when pressure makes trust and shared understanding feel like the clearest way to begin. The next signals test whether the response also needs longer-range direction, future context, and wider meaning, clearer outcomes, decisions, and next steps, or stronger structure, coordination, and repeatable standards.|This leadership pattern protects the work from low trust, poor communication, quiet resistance, and weak shared understanding. It narrows when connection softens the decision, method, or direction the work needs, so strengthen Vision, Results, and Process before the response closes around People alone.|active|leadership_approach::people_vision_results_process::concentrated
leadership_approach|people_vision_results_process|paired|people|vision|results|process|How People-and-Vision leadership responds under pressure|This leadership pattern organises the response through People and Vision together: combining trust, communication, and shared confidence with longer-range direction and future context. Results and Process keep the pair from becoming too narrow.|This leadership pattern shows up when pressure makes both trust, communication, and shared confidence and longer-range direction and future context feel necessary to stabilise the work. The later signals test whether the response also needs clearer outcomes, decisions, and next steps or stronger structure, coordination, and repeatable standards.|This leadership pattern protects the work from low trust, poor communication, quiet resistance, and weak shared understanding while adding longer-range direction and future context. It narrows when the pair runs ahead of Results and Process, so strengthen them before the response closes around the top two routes.|active|leadership_approach::people_vision_results_process::paired
leadership_approach|people_vision_results_process|graduated|people|vision|results|process|How a People-led leadership sequence responds under pressure|This leadership pattern follows a clear sequence: People starts the response, Vision strengthens it, then Results and Process add range as the work broadens.|This leadership pattern shows up when pressure rewards a clear order of attention, starting with trust and shared understanding. Each later signal tests whether the response also needs longer-range direction, future context, and wider meaning, clearer outcomes, decisions, and next steps, or stronger structure, coordination, and repeatable standards.|This leadership pattern protects the work by giving leadership attention a sequence from trust, communication, and shared confidence toward structure, sequence, and repeatable standards. It narrows when Results or Process arrive too late, so bring them in before the first routes settle the response too early.|active|leadership_approach::people_vision_results_process::graduated
leadership_approach|people_vision_results_process|balanced|people|vision|results|process|How flexible People-led leadership responds under pressure|This leadership pattern can enter through several routes. People gives the first route, while Vision, Results, and Process help the response fit the situation.|This leadership pattern shows up when pressure contains several leadership demands at once. People gives the first route, then Vision, Results, and Process test what the situation needs next.|This leadership pattern protects the work from over-relying on one leadership route. It narrows when switching routes creates confusion, so name the current priority before moving from People toward Vision, Results, and Process.|active|leadership_approach::people_vision_results_process::balanced
leadership_approach|people_vision_process_results|concentrated|people|vision|process|results|How People-first leadership responds under pressure|This leadership pattern starts with People: building trust, communication, and shared confidence around the work. Vision and Process add range, while Results keeps the response from narrowing too quickly.|This leadership pattern shows up when pressure makes trust and shared understanding feel like the clearest way to begin. The next signals test whether the response also needs longer-range direction, future context, and wider meaning, stronger structure, coordination, and repeatable standards, or clearer outcomes, decisions, and next steps.|This leadership pattern protects the work from low trust, poor communication, quiet resistance, and weak shared understanding. It narrows when connection softens the decision, method, or direction the work needs, so strengthen Vision, Process, and Results before the response closes around People alone.|active|leadership_approach::people_vision_process_results::concentrated
leadership_approach|people_vision_process_results|paired|people|vision|process|results|How People-and-Vision leadership responds under pressure|This leadership pattern organises the response through People and Vision together: combining trust, communication, and shared confidence with longer-range direction and future context. Process and Results keep the pair from becoming too narrow.|This leadership pattern shows up when pressure makes both trust, communication, and shared confidence and longer-range direction and future context feel necessary to stabilise the work. The later signals test whether the response also needs stronger structure, coordination, and repeatable standards or clearer outcomes, decisions, and next steps.|This leadership pattern protects the work from low trust, poor communication, quiet resistance, and weak shared understanding while adding longer-range direction and future context. It narrows when the pair runs ahead of Process and Results, so strengthen them before the response closes around the top two routes.|active|leadership_approach::people_vision_process_results::paired
