domain_key|pattern_key|score_shape|closing_summary|core_gift|core_trap|development_edge|memorable_line|status|lookup_key
flow-state|physical_rhythm_social_exchange_deep_focus_creative_movement|paired|Flow is likely to come from Physical Rhythm and Social Exchange working closely together. Shared pace can make progress easier, while focus and ideas keep the work clear and adaptable.|You can think better through action, demonstration, and response.|You may let shared momentum replace deeper understanding or originality.|Use the rhythm-and-exchange pair, then add focus and one fresh angle before moving on.|Shared momentum needs a clear point.|active|flow-state::physical_rhythm_social_exchange_deep_focus_creative_movement::paired
flow-state|physical_rhythm_social_exchange_deep_focus_creative_movement|graduated|This pattern moves from rhythm into exchange, then focus, then ideas. It works well when practical movement and response create direction before depth and range are added.|You can make progress through shared action and then deepen it.|You may invite possibility only after the practical route has already settled.|Follow the sequence, then use Creative Movement before the final answer becomes too familiar.|Move together, think carefully, then open one option.|active|flow-state::physical_rhythm_social_exchange_deep_focus_creative_movement::graduated
flow-state|physical_rhythm_social_exchange_deep_focus_creative_movement|balanced|Read this as flexible flow through movement, response, focus, and ideas. Physical Rhythm is lightly first, but the best route depends on what the work needs now.|You can shift state, use response, and still access depth or fresh options.|You may keep the work practical and shared before giving possibility enough room.|Use the route that creates progress, then add depth or a new angle when the answer feels too narrow.|Flow stays healthy when movement, response, depth, and options all remain available.|active|flow-state::physical_rhythm_social_exchange_deep_focus_creative_movement::balanced
flow-state|physical_rhythm_social_exchange_creative_movement_deep_focus|concentrated|Your clearest route into flow is Physical Rhythm supported by Social Exchange and Creative Movement. Deep Focus is the deliberate range that turns active, responsive work into a clear answer.|You can create momentum, shared clarity, and options quickly.|You may keep moving through action and response after the work needs deeper attention.|Use the active route to enter the work, then add protected focus before final decisions.|Action and response open the work. Focus makes it stand.|active|flow-state::physical_rhythm_social_exchange_creative_movement_deep_focus::concentrated
flow-state|physical_rhythm_social_exchange_creative_movement_deep_focus|paired|Flow is likely to come from Physical Rhythm and Social Exchange as a close pair. Creative Movement gives the route flexibility, while Deep Focus helps the final work become more considered.|You can use shared pace to make the next step visible.|You may let the situation keep moving before the deeper point is clear.|Use rhythm and exchange to start, then add ideas and protected attention before closing.|Shared pace helps, but the answer still needs thought.|active|flow-state::physical_rhythm_social_exchange_creative_movement_deep_focus::paired
flow-state|physical_rhythm_social_exchange_creative_movement_deep_focus|graduated|This pattern moves from rhythm into exchange, then ideas, then focus. It can produce active and adaptable progress when the final step gives the work enough depth.|You can move, respond, and reframe before settling one route.|You may leave deep attention until the work is already active and hard to slow down.|Follow the sequence, then give the chosen route enough focus to become clear.|Move it forward, then give the answer weight.|active|flow-state::physical_rhythm_social_exchange_creative_movement_deep_focus::graduated
flow-state|physical_rhythm_social_exchange_creative_movement_deep_focus|balanced|Read this as flexible flow where movement, response, ideas, and focus can all matter. Physical Rhythm is lightly first, but Deep Focus is important when the answer needs to hold together.|You can use several live routes into engagement.|You may keep changing state, talking, or reframing before finishing the key thought.|Use whatever opens progress, then add focused attention when the work needs completion.|The next move matters, but so does the finished thought.|active|flow-state::physical_rhythm_social_exchange_creative_movement_deep_focus::balanced
flow-state|social_exchange_deep_focus_creative_movement_physical_rhythm|concentrated|Your clearest route into flow is Social Exchange that opens the work through response. Deep Focus gives the exchange depth, Creative Movement adds range, and Physical Rhythm keeps the process workable.|You can make thinking clearer through live contact and then develop it carefully.|You may seek more response after the work needs recovery or state change.|Use exchange to open clarity, then add focus, ideas, and physical rhythm before the process becomes crowded.|Response opens the door. Depth and rhythm keep it usable.|active|flow-state::social_exchange_deep_focus_creative_movement_physical_rhythm::concentrated
flow-state|social_exchange_deep_focus_creative_movement_physical_rhythm|paired|Flow is likely to come from Social Exchange and Deep Focus working closely together. Conversation opens the work, and focused attention helps the useful part become real progress.|You can turn response into considered work.|You may keep discussing or reviewing after the process needs movement or a decision.|Use the exchange-and-focus pair, then add ideas or physical rhythm when the work starts to crowd.|Talk can open the work. Focus decides what matters.|active|flow-state::social_exchange_deep_focus_creative_movement_physical_rhythm::paired
flow-state|social_exchange_deep_focus_creative_movement_physical_rhythm|graduated|This pattern moves from exchange into focus, then ideas, then physical rhythm. The sequence helps shared thinking become deeper and more flexible, as long as state change is not left too late.|You can use response as the doorway into careful thought and better options.|You may delay physical rhythm until the process feels heavy or overworked.|Follow the order, then change state before more response or thinking is added.|Listen, deepen, widen, then change condition.|active|flow-state::social_exchange_deep_focus_creative_movement_physical_rhythm::graduated
flow-state|social_exchange_deep_focus_creative_movement_physical_rhythm|balanced|Read this as flexible social flow with depth, ideas, and movement available. Social Exchange is lightly first, but context should decide whether the work now needs response, focus, possibility, or a physical shift.|You can use conversation without losing access to independent thought.|You may stay with response after the work needs a different condition.|Use the signal that clarifies the work now, then add the route that keeps it usable.|Flow is strongest when response turns into clear action.|active|flow-state::social_exchange_deep_focus_creative_movement_physical_rhythm::balanced
flow-state|social_exchange_deep_focus_physical_rhythm_creative_movement|concentrated|Your clearest route into flow is Social Exchange, strengthened by Deep Focus and supported by Physical Rhythm. Creative Movement is the deliberate range that keeps the answer from becoming too settled.|You can make sense of work through response and then think it through carefully.|You may treat the discussed answer as final before a better option has appeared.|Use exchange and focus to clarify the work, then add rhythm and one fresh route before closing.|A clear response can still need another angle.|active|flow-state::social_exchange_deep_focus_physical_rhythm_creative_movement::concentrated
flow-state|social_exchange_deep_focus_physical_rhythm_creative_movement|paired|Flow is likely to come from Social Exchange and Deep Focus as a close pair. Response opens the point, and focus gives it enough care to become usable.|You can use another view without losing your own judgement.|You may analyse the exchange after it has already given enough information.|Use the pair to find and develop the point, then add movement or a new angle before the answer becomes fixed.|Hear the point, think it through, then keep it open.|active|flow-state::social_exchange_deep_focus_physical_rhythm_creative_movement::paired
flow-state|social_exchange_deep_focus_physical_rhythm_creative_movement|graduated|This pattern moves from exchange into focus, then physical rhythm, then ideas. It works well when response creates direction, focus deepens it, and the final signal keeps the work open to another route.|You can make shared thinking careful and practical.|You may add possibility only after the tested answer is already settled.|Follow the sequence, then invite Creative Movement before the work closes.|Response gives the point. Possibility keeps it alive.|active|flow-state::social_exchange_deep_focus_physical_rhythm_creative_movement::graduated
flow-state|social_exchange_deep_focus_physical_rhythm_creative_movement|balanced|Read this as flexible flow through response, thought, movement, and ideas. Social Exchange is lightly first, but Creative Movement remains important when the answer needs another frame.|You can use feedback, attention, and state change as different ways to clarify work.|You may keep refining the response before exploring a better option.|Use the condition that helps now, then add a fresh angle when the work feels too fixed.|A tested answer can still be widened.|active|flow-state::social_exchange_deep_focus_physical_rhythm_creative_movement::balanced
flow-state|social_exchange_creative_movement_deep_focus_physical_rhythm|concentrated|Your clearest route into flow is Social Exchange that opens ideas through live response. Deep Focus develops the strongest route, and Physical Rhythm keeps the process from becoming too crowded.|You can make ideas clearer by putting them into contact with others.|You may keep responding and reframing after the work needs depth or recovery.|Use exchange and ideas to open the work, then add focus and physical rhythm before the process runs too long.|Response can spark the idea. Focus and rhythm help it land.|active|flow-state::social_exchange_creative_movement_deep_focus_physical_rhythm::concentrated
flow-state|social_exchange_creative_movement_deep_focus_physical_rhythm|paired|Flow is likely to come from Social Exchange and Creative Movement working closely together. The work is strongest when response creates better options without replacing judgement or recovery.|You can shape ideas in real time and make them easier to understand.|You may keep adapting the idea after it needs a clearer centre.|Use the social-and-creative pair, then add focus and physical rhythm to settle the best route.|Live ideas need a centre, not just energy.|active|flow-state::social_exchange_creative_movement_deep_focus_physical_rhythm::paired
flow-state|social_exchange_creative_movement_deep_focus_physical_rhythm|graduated|This pattern moves from exchange into ideas, then focus, then physical rhythm. The sequence works when live contact opens possibility and focus turns it into something more substantial.|You can build ideas with others and then develop the best one.|You may leave recovery until after the work is already mentally crowded.|Follow the order, then change state before continuing with more response or options.|Let response open the idea, then give it depth and space.|active|flow-state::social_exchange_creative_movement_deep_focus_physical_rhythm::graduated
flow-state|social_exchange_creative_movement_deep_focus_physical_rhythm|balanced|Read this as flexible flow through response, ideas, focus, and movement. Social Exchange is lightly first, but the work may need quiet development or state change just as much as another conversation.|You can use feedback and ideas without being locked into either one.|You may keep the work live after it needs depth or recovery.|Use the route that clarifies the task, then add focus or rhythm when the pattern gets crowded.|Good response should make the next condition clearer.|active|flow-state::social_exchange_creative_movement_deep_focus_physical_rhythm::balanced
flow-state|social_exchange_creative_movement_physical_rhythm_deep_focus|concentrated|Your clearest route into flow is Social Exchange supported by Creative Movement and Physical Rhythm. Deep Focus is the deliberate range that turns live, active work into a clear final answer.|You can use response, ideas, and action to make progress visible.|You may keep the work open and active after it needs careful thought.|Use exchange, ideas, and rhythm to open progress, then bring in focused attention before final decisions.|Live progress still needs a clear finish.|active|flow-state::social_exchange_creative_movement_physical_rhythm_deep_focus::concentrated
flow-state|social_exchange_creative_movement_physical_rhythm_deep_focus|paired|Flow is likely to come from Social Exchange and Creative Movement as a close pair. Physical Rhythm keeps the work practical, while Deep Focus gives the chosen route enough depth to hold.|You can improve ideas through real-time response.|You may keep changing the work after the main answer needs attention.|Use the response-and-ideas pair, then add physical rhythm and a focused finish.|Let the exchange open options, then finish one route well.|active|flow-state::social_exchange_creative_movement_physical_rhythm_deep_focus::paired
flow-state|social_exchange_creative_movement_physical_rhythm_deep_focus|graduated|This pattern moves from exchange into ideas, then physical rhythm, then focus. It can create lively progress when the final step gives the work enough depth to stand.|You can use conversation, options, and action before settling the answer.|You may act on a flexible idea before the important thinking is complete.|Follow the sequence, then give Deep Focus the time needed to finish the chosen direction.|Open it with people, finish it with attention.|active|flow-state::social_exchange_creative_movement_physical_rhythm_deep_focus::graduated
flow-state|social_exchange_creative_movement_physical_rhythm_deep_focus|balanced|Read this as flexible social flow with ideas, movement, and focus all available. Deep Focus is deliberate range when the work needs a stable answer rather than another adjustment.|You can use several active routes to enter and improve the work.|You may stay responsive after the answer needs quiet development.|Use response and ideas to open progress, then add focus when the work needs to hold together.|A good conversation should lead to clear work.|active|flow-state::social_exchange_creative_movement_physical_rhythm_deep_focus::balanced
flow-state|social_exchange_physical_rhythm_deep_focus_creative_movement|concentrated|Your clearest route into flow is Social Exchange supported by Physical Rhythm. Deep Focus gives the work substance, and Creative Movement is the deliberate range that keeps practical response from becoming too fixed.|You can create clarity through shared action and conversation.|You may let shared momentum settle the answer before another option appears.|Use exchange and rhythm to find direction, then add depth and one different route before closing.|Shared progress still needs a better angle when the work asks for it.|active|flow-state::social_exchange_physical_rhythm_deep_focus_creative_movement::concentrated
flow-state|social_exchange_physical_rhythm_deep_focus_creative_movement|paired|Flow is likely to come from Social Exchange and Physical Rhythm working closely together. The work is strongest when shared pace creates clarity without replacing depth or possibility.|You can make progress through live response, demonstration, and action.|You may move with the room before the deeper point is understood.|Use the social-and-rhythm pair, then add focus and Creative Movement before the answer becomes too practical.|Shared momentum works best with depth and range.|active|flow-state::social_exchange_physical_rhythm_deep_focus_creative_movement::paired
flow-state|social_exchange_physical_rhythm_deep_focus_creative_movement|graduated|This pattern moves from exchange into rhythm, then focus, then ideas. The sequence can turn shared momentum into serious work when the final signal is invited before the answer closes.|You can use response and action to make the next step visible.|You may treat the practical route as enough before trying another frame.|Follow the order, then bring in Creative Movement while the work can still improve.|Talk it through, move it forward, then open one more route.|active|flow-state::social_exchange_physical_rhythm_deep_focus_creative_movement::graduated
flow-state|social_exchange_physical_rhythm_deep_focus_creative_movement|balanced|Read this as flexible flow through response, movement, focus, and ideas. Social Exchange is lightly first, but context should decide whether the work now needs action, depth, or possibility.|You can use live contact and practical movement without losing access to thought or ideas.|You may stay with shared pace before the answer has enough depth or range.|Use the condition that makes progress clearer, then add the signal the work is missing.|Flow improves when shared progress still has room to think and reframe.|active|flow-state::social_exchange_physical_rhythm_deep_focus_creative_movement::balanced
flow-state|social_exchange_physical_rhythm_creative_movement_deep_focus|concentrated|Your clearest route into flow is Social Exchange, supported by Physical Rhythm and Creative Movement. Deep Focus is the deliberate range that turns active, responsive work into a stable answer.|You can create movement, ideas, and shared clarity quickly.|You may keep responding and adjusting after the work needs deeper attention.|Use exchange, rhythm, and ideas to open progress, then add focused time before final decisions.|Response can start the work. Attention helps it stand.|active|flow-state::social_exchange_physical_rhythm_creative_movement_deep_focus::concentrated
flow-state|social_exchange_physical_rhythm_creative_movement_deep_focus|paired|Flow is likely to come from Social Exchange and Physical Rhythm as a close pair. Creative Movement adds range, while Deep Focus gives the final route enough care to hold together.|You can turn shared pace into progress people can see.|You may keep the situation moving before the important thought is complete.|Use the social-and-rhythm pair, then add ideas and protected attention before closing.|Shared pace helps the work start. Focus helps it finish.|active|flow-state::social_exchange_physical_rhythm_creative_movement_deep_focus::paired
flow-state|social_exchange_physical_rhythm_creative_movement_deep_focus|graduated|This pattern moves from exchange into rhythm, then ideas, then focus. It can create active and adaptive progress when the final step gives the work enough depth.|You can use response, movement, and options before settling the answer.|You may leave deeper attention until the work is already moving quickly.|Follow the sequence, then give the chosen route enough focus to become clear and complete.|Respond, move, reframe, then finish the thought.|active|flow-state::social_exchange_physical_rhythm_creative_movement_deep_focus::graduated
flow-state|social_exchange_physical_rhythm_creative_movement_deep_focus|balanced|Read this as flexible social flow with movement, ideas, and focus available. The best route may change with the task, but the result is strongest when response turns into clear work.|You can use several routes to create shared progress.|You may keep the work live after it needs one settled direction.|Start with the condition that clarifies the task, then add focus when the answer needs to hold.|Good flow turns response into something clear enough to use.|active|flow-state::social_exchange_physical_rhythm_creative_movement_deep_focus::balanced
